open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1638244800000,57092.91000000,57277.33000000,56983.97000000,57205.00000000,928.50736000,1638248399999,53049715.14541720,37265,450.93599000,25765119.81850870,0
1638248400000,57205.00000000,57282.11000000,56280.37000000,56286.07000000,1646.18148000,1638251999999,93417224.70417650,59247,736.39683000,41802483.06400270,0
1638252000000,56297.88000000,56561.36000000,55875.55000000,56534.19000000,2129.37603000,1638255599999,119718235.03810240,68054,1023.25987000,57535298.37980300,0
1638255600000,56534.20000000,56767.78000000,56212.12000000,56510.08000000,1453.39744000,1638259199999,82142833.90411160,51304,593.84362000,33565878.37130720,0
1638259200000,56510.08000000,57386.58000000,56236.54000000,56762.00000000,2150.46777000,1638262799999,122053174.76949430,67634,1027.60089000,58352681.16084880,0
1638262800000,56762.00000000,57001.77000000,56260.00000000,56729.15000000,1429.42164000,1638266399999,80946906.97905540,56167,635.69733000,36010779.98892120,0
1638266400000,56729.15000000,57224.13000000,56561.44000000,57141.94000000,1468.39214000,1638269999999,83543218.53209910,47019,754.53313000,42932505.72493080,0
1638270000000,57141.94000000,57713.91000000,56904.61000000,57602.45000000,2371.43591000,1638273599999,136087051.83910590,74425,1103.04399000,63292145.09005880,0
1638273600000,57602.45000000,58314.20000000,57596.74000000,57819.22000000,2886.71124000,1638277199999,167455958.25352270,90365,1531.54671000,88834928.23120600,0
1638277200000,57819.22000000,58349.87000000,57613.79000000,58316.91000000,2358.88823000,1638280799999,136985876.40933910,71767,1232.70319000,71590078.55784210,0
1638280800000,58316.91000000,58545.41000000,58039.61000000,58397.74000000,2915.21447000,1638284399999,169917266.85432770,79548,1443.40830000,84152424.83491070,0
1638284400000,58397.74000000,59176.99000000,57102.05000000,57238.84000000,5729.92201000,1638287999999,335297928.62033230,170372,2933.30319000,171759168.72297580,0
1638288000000,57233.80000000,57749.99000000,56506.72000000,56777.38000000,5851.47177000,1638291599999,334177328.85529300,151392,2715.50556000,155127683.60957120,0
1638291600000,56777.38000000,57598.22000000,56500.00000000,57370.94000000,1892.02116000,1638295199999,107875867.57347910,67534,948.83598000,54106477.94755280,0
1638295200000,57370.95000000,58380.41000000,57197.06000000,58319.92000000,1763.41739000,1638298799999,101792086.17705700,65751,920.77731000,53146722.29071070,0
1638298800000,58319.92000000,58334.00000000,57381.62000000,57629.99000000,1454.49978000,1638302399999,84053246.12068430,55562,685.31600000,39591295.86528790,0
1638302400000,57629.99000000,57754.63000000,57193.17000000,57400.41000000,1104.11329000,1638305999999,63429680.30625420,44314,498.46546000,28639099.98243030,0
1638306000000,57400.41000000,57786.08000000,56850.00000000,57097.79000000,1452.77571000,1638309599999,83171410.89275890,47424,715.08115000,40953426.68309440,0
1638309600000,57097.80000000,57534.54000000,57000.78000000,57267.91000000,723.32185000,1638313199999,41431240.28917420,34411,369.45531000,21164547.88606840,0
1638313200000,57267.90000000,57424.23000000,56762.39000000,56950.56000000,1104.34335000,1638316799999,63030126.47452340,39636,522.27281000,29819033.45958110,0
1638316800000,56950.56000000,57686.12000000,56630.00000000,57577.07000000,1693.73069000,1638320399999,97020123.36229970,55827,888.92002000,50916209.61763840,0
1638320400000,57577.07000000,57577.08000000,56920.00000000,56994.58000000,1421.09313000,1638323999999,81238888.38008420,42248,663.40719000,37924732.88616640,0
1638324000000,56990.52000000,57362.68000000,56800.00000000,57261.52000000,1374.00141000,1638327599999,78353882.34647640,44466,652.58322000,37210499.64660600,0
1638327600000,57261.51000000,57390.00000000,57001.00000000,57362.01000000,1450.97727000,1638331199999,82996628.81188490,47331,756.09762000,43254443.27840760,0
