open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1632888000000,42199.99000000,42476.26000000,42136.99000000,42245.80000000,1725.14050000,1632891599999,73009016.25561170,39439,906.48540000,38364307.31658390,0
1632891600000,42245.79000000,42300.38000000,42000.00000000,42300.38000000,1069.90024000,1632895199999,45086529.22027950,28205,562.50455000,23706441.60280660,0
1632895200000,42300.37000000,42456.39000000,42129.62000000,42450.25000000,1075.21816000,1632898799999,45425306.13834820,27801,528.94250000,22347356.86499690,0
1632906000000,42442.00000000,42442.02000000,42000.00000000,42252.57000000,1181.42556000,1632909599999,49874154.17219640,38702,563.33611000,23782182.74094730,0
1632909600000,42252.57000000,42500.00000000,42129.63000000,42431.93000000,1558.96585000,1632913199999,66052247.61230540,47513,810.11085000,34329221.34090930,0
1632913200000,42431.93000000,42458.79000000,42228.10000000,42399.98000000,1279.33086000,1632916799999,54165260.97354960,32402,632.51515000,26779642.38345650,0
1632916800000,42399.98000000,42590.00000000,41856.21000000,42050.31000000,2248.58478000,1632920399999,94945965.39388700,53590,1020.12106000,43072524.63383230,0
1632920400000,42050.31000000,42190.00000000,41900.00000000,42144.48000000,1813.01897000,1632923999999,76244893.21029740,42848,916.76295000,38558400.92744250,0
1632924000000,42144.47000000,42263.94000000,42041.70000000,42219.12000000,1252.97882000,1632927599999,52835714.18205120,37772,571.89282000,24116479.01871610,0
1632927600000,42219.12000000,42249.99000000,41619.99000000,41698.98000000,2110.32291000,1632931199999,88450383.72699110,59973,883.13745000,37009079.19417070,0
1632931200000,41698.97000000,41824.01000000,41416.71000000,41497.31000000,1909.07145000,1632934799999,79379461.32882810,51913,941.75689000,39158807.01967480,0
1632934800000,41497.31000000,41582.28000000,41200.01000000,41219.72000000,1255.96865000,1632938399999,52039315.82917930,38587,604.18518000,25038293.98712170,0
1632938400000,41219.72000000,41499.99000000,41052.40000000,41306.78000000,1691.00881000,1632941999999,69792443.06315240,56674,841.28030000,34724978.50547350,0
1632942000000,41306.78000000,41509.50000000,41151.04000000,41207.86000000,1051.47418000,1632945599999,43423051.68244030,31489,524.53513000,21661665.04508880,0
1632945600000,41207.87000000,41278.96000000,40900.00000000,41128.88000000,1885.35329000,1632949199999,77411704.42318550,47400,851.19463000,34957267.60233470,0
1632949200000,41128.88000000,41300.00000000,40956.06000000,41236.00000000,953.37130000,1632952799999,39234082.15412660,29263,513.42865000,21129977.92151200,0
1632952800000,41236.00000000,41465.00000000,41071.29000000,41360.36000000,1088.02375000,1632956399999,44907878.18368050,25375,509.04718000,21013352.08062210,0
1632956400000,41360.36000000,41580.67000000,41296.30000000,41524.28000000,816.19716000,1632959999999,33814231.27099390,26353,413.73871000,17143862.19756460,0
1632960000000,41524.29000000,42420.37000000,41410.17000000,42329.41000000,2272.04021000,1632963599999,95288018.49677770,53350,1216.23584000,51022005.72821440,0
1632963600000,42328.20000000,43196.96000000,42250.99000000,42965.41000000,3502.75350000,1632967199999,149974439.65765310,78032,1868.37093000,79984511.03614910,0
1632967200000,42965.41000000,43424.19000000,42910.10000000,43407.83000000,2265.12625000,1632970799999,97638589.74675550,45291,1156.46093000,49862442.76647680,0
1632970800000,43407.83000000,43729.68000000,43135.09000000,43591.23000000,2660.90655000,1632974399999,115449718.87662740,62378,1338.61351000,58097676.75494800,0
