open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1638590400000,52000.01000000,52606.98000000,49188.00000000,50256.61000000,8188.97390800,1638593999999,417101370.43206666,218735,3338.65723000,170200338.09035060,0
1638594000000,50256.61000000,50537.85000000,42000.30000000,47538.03000000,31612.36861000,1638597599999,1490566345.44148410,735971,14518.52515000,684967400.31422770,0
1638597600000,47538.02000000,48016.90000000,46779.07000000,47482.79000000,11101.96249000,1638601199999,526797240.11797330,314500,5037.69465000,239072479.08504770,0
1638601200000,47482.79000000,47585.50000000,46550.00000000,47242.74000000,6916.65333000,1638604799999,325709409.88387100,209805,3263.47148000,153699600.20016310,0
1638604800000,47242.75000000,47918.05000000,46958.83000000,47500.58000000,5176.13873000,1638608399999,245786714.41009450,152318,2589.24032000,122850743.00551670,0
1638608400000,47500.58000000,47691.97000000,47283.06000000,47475.49000000,3847.61208000,1638611999999,182545631.61098480,120583,1734.49017000,82292432.26477440,0
1638612000000,47475.49000000,47585.65000000,46784.43000000,47370.52000000,4862.55738000,1638615599999,229785079.26287560,144541,1953.04555000,92286467.22640320,0
1638615600000,47370.51000000,47394.34000000,46131.71000000,46489.67000000,4155.69845000,1638619199999,194100409.81916350,141014,1877.86736000,87678702.07014140,0
1638619200000,46489.66000000,47582.71000000,46489.66000000,47053.32000000,3197.57348000,1638622799999,150736786.25701560,111490,1582.06937000,74580595.25892800,0
1638622800000,47053.32000000,47444.44000000,46694.26000000,47387.01000000,2899.21294000,1638626399999,136767599.23728390,93684,1479.44117000,69826315.52375480,0
1638626400000,47387.01000000,47872.47000000,47251.02000000,47828.29000000,3265.95713000,1638629999999,155256858.75042280,107526,1560.42878000,74184463.13285880,0
1638630000000,47828.28000000,48573.78000000,47752.40000000,48203.73000000,4313.45686000,1638633599999,207930392.55358590,139721,2095.75235000,101028345.72505180,0
1638633600000,48203.74000000,48480.51000000,47742.09000000,47842.97000000,2980.03624000,1638637199999,143455370.82930460,100639,1322.51651000,63670509.55361470,0
1638637200000,47842.98000000,48388.00000000,47779.71000000,48241.05000000,1840.32245000,1638640799999,88369787.35569850,70786,779.63408000,37438310.37112820,0
1638640800000,48241.04000000,48877.00000000,48154.71000000,48866.12000000,2315.71546000,1638644399999,112397645.95122300,78949,1047.85193000,50856900.39931660,0
1638644400000,48866.13000000,49444.00000000,48628.25000000,49250.00000000,2716.54868000,1638647999999,133532324.16877690,86161,1430.80595000,70348347.85001590,0
1638648000000,49249.99000000,49480.00000000,48939.38000000,49251.94000000,2552.19552000,1638651599999,125693760.59475630,78512,1334.23463000,65685492.65274340,0
1638651600000,49256.25000000,49358.24000000,48447.50000000,48705.09000000,1935.92908000,1638655199999,94569682.74556960,70387,944.54183000,46138785.26607370,0
1638655200000,48705.09000000,49299.22000000,48603.87000000,49207.84000000,1309.76231000,1638658799999,64045201.34670610,52422,716.04612000,35015167.99918950,0
1638658800000,49207.85000000,49487.76000000,48809.99000000,49152.47000000,1732.99318000,1638662399999,85193353.71891590,58351,874.71824000,43002524.57533900,0
1638662400000,49152.46000000,49699.00000000,48315.41000000,48941.95000000,3965.68202000,1638665999999,194423210.61903790,103353,2182.88763000,107055453.80017790,0
1638666000000,48944.69000000,49253.94000000,48641.19000000,49017.79000000,1546.53036000,1638669599999,75693907.78430330,50171,823.37613000,40302375.09536660,0
1638669600000,49017.80000000,49111.00000000,48791.53000000,49056.98000000,1297.95060000,1638673199999,63522038.01875750,45004,642.73079000,31454315.00986760,0
1638673200000,49056.97000000,49375.00000000,48843.81000000,49170.79000000,1473.77201000,1638676799999,72439365.88870060,52854,761.66875000,37434549.76353740,0
