open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1640577600000,51009.02000000,51093.86000000,50870.96000000,51001.51000000,1079.85491000,1640581199999,55024743.93559600,33975,538.53344000,27439778.90290800,0
1640581200000,51001.52000000,51020.00000000,50832.72000000,50853.02000000,747.07122000,1640584799999,38035626.03832870,25054,345.65861000,17597869.38105240,0
1640584800000,50853.03000000,50974.82000000,50730.53000000,50935.93000000,808.85343000,1640588399999,41141335.04507090,28356,392.97399000,19987241.28719700,0
1640588400000,50935.94000000,50985.39000000,50631.00000000,50694.83000000,953.99767000,1640591999999,48489634.90555890,29056,440.38326000,22386122.77844870,0
1640592000000,50694.83000000,50846.63000000,50555.00000000,50555.01000000,873.45815000,1640595599999,44296029.13893230,33638,386.65393000,19608905.22210730,0
1640595600000,50555.00000000,50772.47000000,50499.77000000,50755.87000000,1077.65448000,1640599199999,54557593.65010790,35476,583.42665000,29537941.68542690,0
1640599200000,50755.87000000,50900.00000000,50675.32000000,50791.11000000,854.73514000,1640602799999,43412473.55543070,31826,401.98479000,20417184.86635290,0
1640602800000,50791.10000000,50875.41000000,50666.01000000,50759.45000000,917.20694000,1640606399999,46564413.14268540,32814,445.67146000,22626720.76732050,0
1640606400000,50759.46000000,51200.00000000,50567.07000000,51118.83000000,1798.24962000,1640609999999,91609394.59990620,53342,939.13772000,47856565.81144380,0
1640610000000,51118.84000000,51400.00000000,50979.83000000,51300.00000000,1689.50450000,1640613599999,86570541.97835320,57989,933.77712000,47850410.95993090,0
1640613600000,51299.99000000,51677.00000000,51210.00000000,51502.54000000,1970.71236000,1640617199999,101418376.28257610,69713,1058.42336000,54463985.99098100,0
1640617200000,51502.55000000,51655.05000000,51366.00000000,51450.57000000,1137.10818000,1640620799999,58560635.55880070,49077,598.53379000,30822665.48205700,0
1640620800000,51450.58000000,51519.97000000,51210.00000000,51468.00000000,1233.70476000,1640624399999,63387939.29427780,46593,717.77707000,36885149.32668730,0
1640624400000,51468.00000000,52088.00000000,51441.67000000,51853.10000000,2306.06183000,1640627999999,119475460.23690240,80893,1314.62425000,68122206.76149330,0
1640628000000,51853.10000000,51932.00000000,51626.55000000,51690.69000000,1296.17810000,1640631599999,67059908.41921760,45090,648.99611000,33573034.74119740,0
1640631600000,51690.68000000,51713.64000000,51200.00000000,51204.64000000,1297.91680000,1640635199999,66784052.37781160,45501,624.32482000,32129622.18395120,0
1640635200000,51204.65000000,51365.76000000,50906.32000000,51225.88000000,1432.38555000,1640638799999,73253551.23683550,46770,721.20323000,36889878.70469690,0
1640638800000,51225.88000000,51298.68000000,50940.00000000,50975.61000000,1083.41873000,1640642399999,55451799.98221400,43489,425.42171000,21774459.57274070,0
1640642400000,50975.60000000,51230.43000000,50702.01000000,51020.06000000,1234.48078000,1640645999999,62939232.81760460,57717,572.70170000,29199249.62500570,0
1640646000000,51020.05000000,51057.68000000,50622.00000000,50701.44000000,1234.95002000,1640649599999,62739366.91456010,38064,552.63121000,28075201.08854600,0
1640649600000,50701.44000000,50704.05000000,50029.62000000,50350.23000000,2914.41578000,1640653199999,146751918.15490990,80348,1348.21365000,67902008.97037310,0
1640653200000,50350.22000000,50350.23000000,49580.34000000,49818.63000000,2830.99927000,1640656799999,141405600.78664450,68666,1150.85482000,57488848.52840660,0
1640656800000,49818.62000000,49966.06000000,49581.00000000,49775.31000000,1759.24183000,1640660399999,87515928.17006490,53789,936.69587000,46599585.50169480,0
1640660400000,49775.31000000,49889.58000000,49500.00000000,49828.06000000,1863.06312000,1640663999999,92474346.08967110,59910,957.25387000,47518513.31178230,0
