open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1634961600000,61236.52000000,61567.11000000,61020.01000000,61153.51000000,1417.45580000,1634965199999,86963216.59898220,40293,744.63179000,45684428.85776920,0
1634965200000,61153.52000000,61250.14000000,60862.06000000,60990.00000000,737.70456000,1634968799999,45015292.88427670,36498,359.59960000,21941488.60399950,0
1634968800000,60990.00000000,61097.49000000,60750.00000000,61047.63000000,615.01544000,1634972399999,37479172.61909760,24989,312.92437000,19071896.32110400,0
1634972400000,61047.63000000,61099.52000000,60705.00000000,60880.00000000,837.70499000,1634975999999,50999859.76575790,31442,377.78259000,23004104.94001150,0
1634976000000,60879.99000000,61150.00000000,60879.00000000,61075.04000000,713.44072000,1634979599999,43536206.53930290,37879,369.33789000,22538700.49129990,0
1634979600000,61085.50000000,61115.72000000,60313.00000000,60667.63000000,1320.01752000,1634983199999,80010739.65372610,44168,595.23537000,36081325.83265160,0
1634983200000,60667.63000000,60792.24000000,60075.94000000,60125.63000000,1085.01242000,1634986799999,65553896.56380020,43798,515.90770000,31180591.34811480,0
1634986800000,60125.62000000,61688.00000000,59562.15000000,61552.23000000,5167.86717000,1634990399999,313916883.57870040,132824,2455.26350000,149403601.78610950,0
1634990400000,61552.24000000,61747.64000000,61304.28000000,61535.31000000,1444.82638000,1634993999999,88960090.50791310,47618,732.00080000,45072783.57597490,0
1634994000000,61535.31000000,61700.00000000,61188.35000000,61322.06000000,1014.85593000,1634997599999,62353903.22814710,35161,503.76545000,30956140.26042980,0
1634997600000,61322.06000000,61478.08000000,60963.15000000,61030.80000000,1093.66819000,1635001199999,66926004.53796570,36698,517.38740000,31664187.81222880,0
1635001200000,61030.80000000,61550.00000000,60710.36000000,61446.87000000,1762.79948000,1635004799999,107944004.53389960,68565,875.73819000,53642335.22756140,0
1635004800000,61449.99000000,61632.29000000,60950.01000000,61138.47000000,1716.98263000,1635008399999,105161835.93011400,60205,818.89609000,50150225.62294970,0
1635008400000,61139.31000000,61362.27000000,60958.08000000,61239.01000000,976.35948000,1635011999999,59667485.66856660,40675,434.03513000,26524363.74178730,0
1635012000000,61239.00000000,61409.56000000,61100.00000000,61311.14000000,732.68158000,1635015599999,44901914.05272460,30037,355.64265000,21796118.97328590,0
1635015600000,61311.14000000,61325.00000000,60902.00000000,61008.02000000,663.60151000,1635019199999,40508924.21586430,24900,307.93159000,18797434.87330710,0
1635019200000,61008.02000000,61125.00000000,60817.46000000,61124.00000000,614.65846000,1635022799999,37475643.27654050,25188,294.85993000,17976329.89717550,0
1635022800000,61124.00000000,61455.27000000,60918.91000000,61031.87000000,727.61836000,1635026399999,44473477.89692630,29812,351.51683000,21489997.09030850,0
1635026400000,61031.87000000,61362.98000000,60941.41000000,61018.45000000,743.57322000,1635029999999,45478172.97561270,25855,307.88329000,18827650.00132700,0
1635030000000,61018.45000000,61346.04000000,60927.53000000,61286.75000000,836.95722000,1635033599999,51198335.45662870,39648,441.01027000,26976377.44720800,0
1635033600000,61286.75000000,61500.00000000,61058.85000000,61084.84000000,955.39674000,1635037199999,58540962.74584750,39180,455.30489000,27895430.83019450,0
1635037200000,61084.84000000,61157.56000000,60934.00000000,60994.70000000,687.22330000,1635040799999,41941556.14764870,22994,329.94090000,20136409.62094740,0
1635040800000,60994.69000000,61272.98000000,60820.00000000,61175.33000000,794.07406000,1635044399999,48476058.74763120,26042,430.27693000,26268836.06511100,0
1635044400000,61175.34000000,61289.90000000,61093.81000000,61227.76000000,435.14976000,1635047999999,26635882.66365850,30625,225.02647000,13774037.91374110,0
