open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1639886400000,47714.61000000,48074.16000000,47712.00000000,47892.73000000,1247.47767000,1639889999999,59781105.57130690,34931,652.11516000,31250373.15244580,0
1639890000000,47892.73000000,48011.68000000,47534.80000000,47600.00000000,1309.58546000,1639893599999,62515688.28394810,30670,727.09950000,34701073.05146090,0
1639893600000,47599.99000000,47673.77000000,47447.62000000,47484.32000000,869.13874000,1639897199999,41343793.40945590,25693,450.53043000,21430358.48053580,0
1639897200000,47484.33000000,47736.00000000,47445.16000000,47515.09000000,839.62779000,1639900799999,39951187.11748250,25965,410.58196000,19536302.52458310,0
1639900800000,47515.09000000,47641.77000000,47405.00000000,47473.06000000,687.24313000,1639904399999,32659541.24346190,26589,380.06997000,18061396.94293120,0
1639904400000,47473.03000000,47560.65000000,47000.00000000,47102.02000000,1635.40195000,1639907999999,77180486.56280040,41957,830.70685000,39206333.62722190,0
1639908000000,47102.02000000,47222.00000000,46807.27000000,47125.01000000,1077.84148000,1639911599999,50687310.77696350,34140,528.70585000,24863647.22686470,0
1639911600000,47125.01000000,47200.26000000,46964.46000000,47152.72000000,767.31963000,1639915199999,36125857.52063880,26455,383.40718000,18050868.43317530,0
1639915200000,47155.24000000,47300.00000000,46867.01000000,47256.64000000,1111.78869000,1639918799999,52378624.55078460,29894,467.25259000,22007886.81910270,0
1639918800000,47256.64000000,47777.00000000,46894.75000000,47629.95000000,1648.29469000,1639922399999,77933966.85593700,46758,878.31497000,41537191.49447600,0
1639922400000,47629.95000000,48300.01000000,47000.00000000,47393.20000000,3709.81424000,1639925999999,176679344.12559300,95735,1899.26537000,90535851.94128950,0
1639926000000,47393.21000000,47470.01000000,47150.00000000,47239.80000000,786.11137000,1639929599999,37147596.91840550,32092,318.71724000,15063291.93512240,0
1639929600000,47239.81000000,47500.00000000,47146.00000000,47162.04000000,780.38559000,1639933199999,36897127.39650970,29791,398.82413000,18857775.64710070,0
1639933200000,47162.03000000,47237.92000000,47023.71000000,47141.22000000,791.62551000,1639936799999,37296621.04451880,28631,358.21005000,16876618.96573880,0
1639936800000,47141.22000000,47178.91000000,46880.00000000,47121.57000000,751.59703000,1639940399999,35334971.62038630,33125,337.39702000,15862878.77462250,0
1639940400000,47117.22000000,47153.79000000,46580.00000000,46673.93000000,1487.72658000,1639943999999,69527926.36098870,42894,622.48132000,29093475.63957230,0
1639944000000,46673.94000000,46902.27000000,46482.90000000,46776.39000000,1033.95367000,1639947599999,48303505.82709610,33629,468.81164000,21909491.30853730,0
1639947600000,46776.38000000,46884.95000000,46631.33000000,46730.35000000,597.90587000,1639951199999,27977157.68244240,21846,279.67683000,13086693.48883630,0
1639951200000,46730.36000000,47550.00000000,46657.96000000,47296.66000000,1150.09240000,1639954799999,54260576.92602310,40613,643.54077000,30364286.74612070,0
1639954800000,47296.66000000,47432.53000000,46600.00000000,46681.23000000,1282.52215000,1639958399999,60237196.22379120,35187,652.96370000,30689025.20930100,0
1639958400000,46681.24000000,46900.00000000,46220.00000000,46880.83000000,1733.03255000,1639961999999,80620004.19168650,49738,810.77448000,37731459.30886550,0
1639962000000,46880.83000000,47200.00000000,46493.19000000,46619.56000000,1539.83912000,1639965599999,72140279.45344700,44388,746.22015000,34961122.49397240,0
1639965600000,46619.55000000,46831.57000000,46459.36000000,46731.84000000,980.70490000,1639969199999,45748632.87243220,33329,447.58498000,20877651.79402900,0
1639969200000,46731.85000000,46846.00000000,46484.99000000,46687.22000000,1036.19149000,1639972799999,48310863.10158450,34828,447.10912000,20844057.55421240,0
