open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1640232000000,48524.11000000,48584.71000000,48295.51000000,48362.41000000,616.14530000,1640235599999,29875609.62874250,26573,294.86990000,14300227.97863390,0
1640235600000,48362.41000000,48567.10000000,48200.00000000,48384.52000000,767.30713000,1640239199999,37134714.42308740,25914,389.11495000,18834533.58943950,0
1640239200000,48384.53000000,48499.55000000,48265.71000000,48468.92000000,834.07255000,1640242799999,40361804.70914060,28151,426.22312000,20626193.64472610,0
1640242800000,48468.93000000,48500.00000000,48031.45000000,48129.60000000,1148.70861000,1640246399999,55436001.82794100,39622,562.51256000,27148497.85313190,0
1640246400000,48129.61000000,48363.00000000,48060.00000000,48339.90000000,998.79131000,1640249999999,48169912.57528900,36560,506.30658000,24419276.68331730,0
1640250000000,48339.91000000,48424.97000000,48149.00000000,48376.94000000,881.70746000,1640253599999,42579689.88229060,34569,402.23492000,19424294.93063560,0
1640253600000,48376.94000000,48450.00000000,48211.62000000,48434.53000000,807.06689000,1640257199999,39012743.11999370,33286,399.30928000,19303407.57070280,0
1640257200000,48434.53000000,48541.86000000,48227.98000000,48354.77000000,1185.40474000,1640260799999,57366938.05137000,38391,602.61680000,29167078.68261100,0
1640260800000,48354.76000000,48838.63000000,48323.98000000,48616.93000000,1249.92282000,1640264399999,60711956.43727390,42519,633.07444000,30750573.23995130,0
1640264400000,48616.94000000,48859.61000000,48584.43000000,48614.97000000,1384.61313000,1640267999999,67492559.24173130,44795,622.26064000,30332139.85318680,0
1640268000000,48614.96000000,48700.00000000,48464.00000000,48599.23000000,997.82265000,1640271599999,48477077.09288140,36654,491.20252000,23864655.61062360,0
1640271600000,48599.24000000,48849.66000000,48578.15000000,48819.33000000,992.50872000,1640275199999,48386711.02228150,39403,547.54081000,26692814.03031680,0
1640275200000,48819.33000000,49154.00000000,48677.52000000,49089.49000000,2038.16202000,1640278799999,99695899.47604370,66661,1061.58635000,51930942.96443500,0
1640278800000,49089.49000000,50166.00000000,49013.00000000,50060.01000000,3915.22028000,1640282399999,194417790.45947460,111929,2255.59685000,112059089.48321300,0
1640282400000,50060.01000000,50776.98000000,50060.00000000,50619.98000000,4053.48340000,1640285999999,204690753.54399230,111524,1859.42210000,93869375.68990180,0
1640286000000,50619.98000000,51375.00000000,50500.00000000,51109.99000000,2934.34312000,1640289599999,149626398.93858850,104634,1563.14300000,79710397.30372070,0
1640289600000,51110.00000000,51209.30000000,50718.66000000,50929.71000000,1825.89043000,1640293199999,93014174.36418570,70365,872.03415000,44420662.39225420,0
1640293200000,50929.71000000,50980.99000000,50622.75000000,50824.37000000,1290.12677000,1640296799999,65485117.65570480,41090,584.77200000,29687922.72305340,0
1640296800000,50824.37000000,50998.72000000,50706.45000000,50758.94000000,858.21201000,1640300399999,43617219.72819300,38411,439.68741000,22347179.59143790,0
1640300400000,50758.94000000,50851.11000000,50501.00000000,50838.81000000,1048.89266000,1640303999999,53164421.16461310,37363,523.37061000,26528798.17908910,0
1640304000000,50838.82000000,50990.00000000,50644.48000000,50877.38000000,1258.57071000,1640307599999,63941955.56788630,42165,668.06997000,33944735.08258580,0
1640307600000,50877.38000000,51375.00000000,50843.12000000,51350.01000000,3037.17958000,1640311199999,155497353.96448170,59615,1284.44631000,65728435.88080640,0
1640311200000,51350.01000000,51527.58000000,51015.55000000,51044.02000000,2286.33021000,1640314799999,117213586.97520370,68320,974.82918000,49970648.91051630,0
1640314800000,51044.02000000,51167.46000000,50851.02000000,51029.99000000,1237.77455000,1640318399999,63136317.84293170,42022,646.47015000,32975045.76604620,0
