open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1637985600000,54347.06000000,54613.84000000,54261.76000000,54476.58000000,1269.76452000,1637989199999,69143205.73809010,41850,610.42472000,33242247.33178520,0
1637989200000,54476.58000000,54540.02000000,54250.00000000,54250.01000000,848.28401000,1637992799999,46149273.82928490,37866,367.05694000,19972844.07472700,0
1637992800000,54250.01000000,54479.69000000,54200.00000000,54235.55000000,913.17755000,1637996399999,49613964.48632690,43816,438.25088000,23811752.57383770,0
1637996400000,54235.55000000,54462.08000000,54208.78000000,54394.56000000,836.07262000,1637999999999,45423269.14041670,37340,401.52380000,21815750.78488030,0
1638000000000,54394.55000000,55280.00000000,54394.55000000,55055.65000000,2506.45456000,1638003599999,137749407.14961430,77842,1274.73192000,70041121.06512610,0
1638003600000,55055.64000000,55169.86000000,54582.55000000,54585.65000000,1353.56659000,1638007199999,74353326.74259580,51215,571.22600000,31373099.43224280,0
1638007200000,54585.65000000,54917.15000000,54300.00000000,54725.62000000,1196.79012000,1638010799999,65340491.10904220,47860,558.04069000,30466691.13633350,0
1638010800000,54725.62000000,54984.34000000,54524.00000000,54605.73000000,1012.59435000,1638014399999,55428172.48620800,43628,490.97035000,26874905.98829840,0
1638014400000,54605.73000000,54832.14000000,54500.00000000,54725.73000000,802.60931000,1638017999999,43867872.60487020,40324,397.72164000,21739036.48525020,0
1638018000000,54725.73000000,55207.54000000,54659.78000000,54979.92000000,1256.63115000,1638021599999,69103687.32299620,50906,598.20655000,32894050.05771750,0
1638021600000,54979.92000000,55223.00000000,54685.10000000,54718.45000000,1168.25558000,1638025199999,64223392.29305610,45375,595.89259000,32761861.28226510,0
1638025200000,54718.46000000,55009.81000000,54612.74000000,54898.22000000,830.29361000,1638028799999,45519281.88093680,41117,412.54207000,22617529.47025990,0
1638028800000,54898.23000000,55224.44000000,54802.20000000,54902.02000000,1308.09152000,1638032399999,72003139.66313510,49308,728.80470000,40123497.81255970,0
1638032400000,54902.02000000,55123.01000000,54812.01000000,54900.66000000,1447.66435000,1638035999999,79569964.77438310,43893,877.63571000,48240532.41601000,0
1638036000000,54900.66000000,55045.61000000,54651.00000000,54976.90000000,1240.52654000,1638039599999,68002765.51897760,42678,700.71785000,38406143.70978980,0
1638039600000,54976.90000000,54999.00000000,54832.01000000,54935.91000000,571.96144000,1638043199999,31415983.77941710,30408,260.29380000,14297313.69736530,0
1638043200000,54935.91000000,55065.00000000,54134.59000000,54254.59000000,1706.93376000,1638046799999,93063477.23180950,53452,759.08793000,41412342.88663290,0
1638046800000,54254.59000000,54677.00000000,54011.01000000,54571.62000000,1515.40471000,1638050399999,82158112.94521250,47176,640.93060000,34769338.71146850,0
1638050400000,54571.62000000,54961.38000000,54504.24000000,54835.45000000,759.04840000,1638053999999,41552008.58368850,34973,356.13206000,19494192.17547760,0
1638054000000,54835.44000000,54895.05000000,54360.79000000,54721.03000000,889.06873000,1638057599999,48566206.93124330,33254,444.56731000,24284151.49495930,0
1638057600000,54716.47000000,54821.00000000,54268.77000000,54660.03000000,1468.12328000,1638061199999,80183883.79176660,43899,759.45462000,41478959.20069800,0
1638061200000,54660.03000000,54724.99000000,54097.50000000,54220.21000000,1685.46794000,1638064799999,91614759.80257060,50270,737.45755000,40082883.85498640,0
1638064800000,54220.21000000,54379.31000000,53666.60000000,54357.95000000,2696.78471000,1638068399999,145790674.56913020,82821,1352.39727000,73117864.78578640,0
1638068400000,54357.95000000,54433.49000000,54020.06000000,54137.31000000,1194.16491000,1638071999999,64774201.10210950,41353,575.38185000,31205908.14131240,0
