open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1634788800000,65069.03000000,65192.04000000,64612.00000000,65042.99000000,1570.10513000,1634792399999,101955601.28689820,63773,709.14038000,46050982.74758730,0
1634792400000,65042.99000000,65162.00000000,64800.41000000,64825.71000000,1325.62674000,1634795999999,86157334.17586910,43355,643.60480000,41833631.65315280,0
1634796000000,64825.72000000,65024.45000000,64142.01000000,64679.39000000,2332.11889000,1634799599999,150500155.59574840,72137,1061.70201000,68519515.92739330,0
1634799600000,64677.45000000,65272.86000000,64425.19000000,65100.70000000,1874.25596000,1634803199999,121772754.20132100,61910,1024.87847000,66596194.20553790,0
1634803200000,65100.70000000,66124.17000000,65064.35000000,65882.09000000,3115.90698000,1634806799999,204586626.33563190,98751,1737.19445000,114058868.18764380,0
1634806800000,65882.09000000,66639.74000000,65865.53000000,66185.89000000,2857.02030000,1634810399999,189505750.10565710,121535,1481.73213000,98277733.98267400,0
1634810400000,66185.89000000,66236.91000000,65555.00000000,65590.99000000,2581.51189000,1634813999999,170310665.12327860,85005,1233.98031000,81419549.49431790,0
1634814000000,65590.98000000,65975.35000000,64175.00000000,64827.90000000,5674.15993000,1634817599999,369302270.06670190,173792,2545.16034000,165629024.66896270,0
1634817600000,64836.51000000,65220.00000000,64366.72000000,65060.14000000,2938.02513000,1634821199999,190411165.42006540,101517,1421.09455000,92107291.27997140,0
1634821200000,65060.15000000,65599.98000000,64681.26000000,64752.24000000,2238.42203000,1634824799999,146031488.80430420,71923,1109.85653000,72412433.66671680,0
1634824800000,64752.25000000,64900.00000000,62888.00000000,63648.66000000,6666.08438000,1634828399999,425817170.10182110,188689,2787.17243000,178047118.03994340,0
1634828400000,63648.65000000,63888.00000000,62000.00000000,62971.20000000,5869.25241000,1634831999999,369802580.36106420,176763,2682.78027000,169143115.70936060,0
1634832000000,62971.20000000,63645.10000000,62188.00000000,62800.52000000,3443.52518000,1634835599999,217423476.12005920,101286,1544.48409000,97558042.22368360,0
1634835600000,62798.49000000,63342.37000000,62412.76000000,62487.00000000,2118.87474000,1634839199999,133282791.41547190,67011,947.74678000,59619214.03627910,0
1634839200000,62486.99000000,63200.00000000,62486.99000000,62737.67000000,1997.10687000,1634842799999,125642741.28006200,59483,914.80165000,57534500.57887710,0
1634842800000,62737.67000000,63500.00000000,62569.02000000,62802.07000000,2324.55814000,1634846399999,146601655.39442940,64629,1185.13800000,74730214.25567420,0
1634846400000,62801.57000000,63186.94000000,62350.00000000,62665.11000000,2250.57308000,1634849999999,141064259.86402080,62723,1019.95284000,63939848.61774660,0
1634850000000,62665.11000000,63024.79000000,62222.22000000,62747.97000000,1274.83668000,1634853599999,79920481.54556950,51527,586.76914000,36797066.06829700,0
1634853600000,62740.76000000,63109.00000000,62387.51000000,62437.56000000,1572.06944000,1634857199999,98622599.69488330,48412,705.29545000,44261341.45924160,0
1634857200000,62442.49000000,62707.68000000,62000.00000000,62193.15000000,1974.95625000,1634860799999,123173273.88319010,60221,822.64420000,51316163.73906900,0
1634860800000,62193.15000000,62900.00000000,62000.00000000,62789.22000000,4458.45612000,1634864399999,278450427.46888610,84955,2751.49724000,171787051.80876470,0
1634864400000,62789.22000000,63062.21000000,62560.00000000,62566.89000000,1612.74362000,1634867999999,101388333.54812740,47550,743.89935000,46764353.15440190,0
1634868000000,62566.88000000,63013.68000000,62520.00000000,62840.00000000,1223.80338000,1634871599999,76868474.08996170,37044,650.54969000,40865092.43013270,0
1634871600000,62839.99000000,63351.02000000,62823.55000000,63237.90000000,1384.71237000,1634875199999,87450601.44371070,44145,706.64447000,44631304.74261860,0
