open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1634529600000,62123.87000000,62419.99000000,62000.01000000,62371.15000000,1300.28084000,1634533199999,80835108.65708280,38684,647.82642000,40276301.27987670,0
1634533200000,62371.16000000,62533.64000000,62245.39000000,62371.08000000,1477.41613000,1634536799999,92157681.10457710,43007,771.48473000,48125057.55423300,0
1634536800000,62371.07000000,62456.49000000,62124.65000000,62255.61000000,1429.79086000,1634540399999,89122981.89266890,53701,621.25823000,38718506.40715080,0
1634540400000,62255.62000000,62695.78000000,61775.38000000,61885.42000000,2542.77046000,1634543999999,158397790.05281500,81617,1333.15694000,83091879.04875720,0
1634544000000,61885.43000000,62464.01000000,61505.00000000,61807.94000000,2786.33609000,1634547599999,172490151.94493080,83324,1371.28664000,84888299.79936300,0
1634547600000,61807.93000000,62143.60000000,60579.02000000,61245.60000000,3524.09070000,1634551199999,216739901.35674850,101578,1704.41262000,104870574.05005350,0
1634551200000,61245.59000000,61524.20000000,60627.59000000,61316.57000000,3513.82253000,1634554799999,214626217.23883090,80513,1769.52883000,108059933.49703990,0
1634554800000,61316.54000000,61556.35000000,60700.00000000,60933.04000000,2630.03879000,1634558399999,160798275.77281220,59154,1259.85788000,77006253.40019930,0
1634558400000,60933.04000000,61170.66000000,60270.00000000,60617.01000000,2755.32615000,1634561999999,167470317.87759710,69837,1366.55409000,83070951.72240920,0
1634562000000,60617.01000000,61943.10000000,59844.45000000,61835.23000000,5289.70285000,1634565599999,322659154.99973980,143191,2584.28459000,157725917.60469400,0
1634565600000,61835.22000000,62213.73000000,61604.99000000,62092.40000000,2802.47134000,1634569199999,173681749.85538300,107380,1333.68738000,82659192.54115900,0
1634569200000,62088.22000000,62200.00000000,61700.00000000,62003.03000000,1748.43716000,1634572799999,108268556.11532740,55189,840.02342000,52013298.69925370,0
1634572800000,62003.04000000,62377.73000000,61452.00000000,61820.77000000,2563.97342000,1634576399999,158868139.73800630,79204,1254.20197000,77714688.72008530,0
1634576400000,61820.78000000,62093.03000000,61712.86000000,61738.07000000,1327.97457000,1634579999999,82253531.74123490,39579,585.72782000,36281251.31551740,0
1634580000000,61738.07000000,62050.00000000,61700.00000000,61850.01000000,1151.06836000,1634583599999,71210288.26370500,38879,559.04260000,34582208.42032200,0
1634583600000,61850.00000000,61850.02000000,61034.05000000,61434.63000000,2485.56853000,1634587199999,152475049.03285890,62073,1264.58811000,77563929.20744240,0
1634587200000,61434.64000000,61600.00000000,61110.00000000,61344.06000000,1346.31660000,1634590799999,82604122.42490960,45296,609.27076000,37378280.50299160,0
1634590800000,61344.05000000,61881.78000000,61106.40000000,61794.91000000,1034.48150000,1634594399999,63679247.47786390,37864,513.01912000,31564814.61155110,0
1634594400000,61794.90000000,62099.85000000,61591.97000000,62075.00000000,1037.95583000,1634597999999,64151242.91107790,50798,567.14573000,35054249.89640580,0
1634598000000,62075.00000000,62104.72000000,61824.26000000,62009.84000000,829.76205000,1634601599999,51409762.30381210,34175,426.67170000,26432314.96387160,0
1634601600000,62005.60000000,62337.04000000,61802.47000000,61857.74000000,1410.79159000,1634605199999,87621219.68898860,41119,688.14214000,42742499.07117720,0
1634605200000,61857.75000000,62015.00000000,61526.62000000,61826.96000000,1374.81095000,1634608799999,85003215.02317330,35707,665.09501000,41123699.58642840,0
1634608800000,61826.95000000,61927.00000000,61678.85000000,61744.44000000,733.25333000,1634612399999,45317873.08662010,24508,349.78197000,21618225.29202060,0
1634612400000,61744.44000000,62998.00000000,61722.46000000,62588.86000000,3989.31670800,1634615999999,249654104.43281940,150034,2294.53515900,143552645.34394833,0
